frequency_MHz,photoluminescence_mw_on_ADC,photoluminescence_mw_off_ADC,contrast_ADC,contrast_percent
2679.9999996185306,1271.7235026041667,1269.3283333333334,2.395169270833276,0.22373264091407954
2680.999999237061,1265.1067122395832,1266.6845768229168,-1.5778645833333713,-0.11182321591971571
2681.999998855591,1270.3983723958331,1269.9959570312499,0.4024153645833394,0.049107656825779
2682.9999984741216,1264.3658984375002,1269.2433333333333,-4.877434895833335,-0.3754930394906368
2683.999998092652,1265.2173372395832,1260.9299934895832,4.287343749999991,0.34596922807924585
2684.999997711182,1262.6719596354167,1274.7537044270834,-12.081744791666619,-0.9260639512331897
2685.999997329712,1266.6465625,1270.21345703125,-3.5668945312499547,-0.2654095719931409
2686.9999969482424,1269.5676106770834,1276.4166992187502,-6.8490885416667195,-0.5014484503274386
2687.999996566773,1265.5263020833333,1273.9593815104167,-8.433079427083339,-0.6505799873975631
2688.999996185303,1276.0971940104168,1272.26900390625,3.828190104166629,0.3081456007502924
2689.9999958038334,1288.1753255208334,1274.52931640625,13.64600911458333,1.1274774073021034
2690.9999954223636,1281.8521679687499,1279.4231705729167,2.428997395833335,0.2110292160206249
2691.9999950408937,1276.1745963541666,1285.8363997395834,-9.66180338541667,-0.7223405113068373
2692.9999946594244,1281.7462500000001,1276.3374088541664,5.408841145833344,0.43992096916728796
2693.9999942779546,1267.8664648437502,1276.2142317708335,-8.347766927083285,-0.6639586621122293
2694.9999938964847,1265.9713541666665,1267.2649479166669,-1.293593749999991,-0.11339303741250428
2695.999993515015,1271.9188671875002,1271.0594075520833,0.8594596354166469,0.0583253044964354
2696.999993133545,1270.8206575520835,1278.08646484375,-7.265807291666692,-0.5444178372480983
2697.9999927520757,1272.89072265625,1270.9507161458337,1.9400065104166289,0.1623907718461839
2698.999992370606,1263.5626888020834,1270.3930924479166,-6.830403645833371,-0.5259918275583753
2699.999991989136,1263.2002734375,1259.2467382812501,3.95353515624995,0.3595338200881
2700.9999916076663,1266.4960677083332,1262.98904296875,3.5070247395833576,0.286954117373262
2701.9999912261965,1268.1162890625,1262.7453515625,5.370937499999968,0.4359228506610946
2702.999990844727,1264.0285416666668,1263.26955078125,0.7589908854166652,0.07633641297960886
2703.9999904632573,1271.4390625,1272.4071158854165,-0.9680533854166697,-0.08332539918859068
2704.9999900817875,1258.1880859375,1270.9672200520831,-12.779134114583325,-1.027637211536276
2705.9999897003177,1265.7198697916665,1255.7714908854166,9.94837890625006,0.8048488420197291
2706.999989318848,1262.7958593750002,1268.3142317708332,-5.518372395833308,-0.40234659418326046
2707.9999889373785,1258.9793359374999,1257.41498046875,1.5643554687499772,0.14443510689283934
2708.9999885559087,1259.33693359375,1261.81548828125,-2.4785546875000364,-0.17146643219177787
2709.999988174439,1264.9768815104167,1261.8317708333334,3.145110677083312,0.2991479522553713
2710.999987792969,1265.4734309895834,1257.1266080729167,8.346822916666657,0.6778116562916686
2711.999987411499,1265.0491536458335,1252.8979817708334,12.151171875000022,1.0274198729640998
2712.99998703003,1264.6409505208333,1261.090944010417,3.550006510416665,0.2798712230696414
2713.99998664856,1267.0537955729164,1263.1646549479167,3.8891406250000045,0.30469909319946054
2714.99998626709,1267.0726953125,1259.2768619791666,7.7958333333333485,0.6696188451236262
2715.9999858856204,1258.9008984375,1257.3471940104166,1.553704427083335,0.12720002031736935
2716.9999855041506,1251.8007486979166,1267.7888997395835,-15.988151041666674,-1.2768220924836222
2717.999985122681,1261.0161718749998,1256.5060286458333,4.510143229166692,0.3645993629693585
2718.9999847412114,1267.8641406250001,1268.2609505208334,-0.39680989583334847,0.0019224154000921257
2719.9999843597416,1272.7365494791663,1272.5910546875,0.1454947916666697,0.025142349656674546
2720.9999839782718,1269.4127083333335,1262.116067708333,7.296640624999986,0.6315998490077722
2721.999983596802,1273.43931640625,1257.1983984375,16.240917968749955,1.3391229870447425
2722.9999832153326,1261.5122460937498,1264.05814453125,-2.5458984375,-0.18424176336130121
2723.9999828338628,1269.038430989583,1267.539765625,1.4986653645833485,0.12299754015761269
2724.999982452393,1261.5215299479166,1267.9146744791665,-6.393144531249982,-0.5015259100916076
2725.999982070923,1258.952109375,1263.4512499999998,-4.49914062499995,-0.3401761321692775
2726.9999816894533,1253.5818294270834,1262.7686393229167,-9.186809895833289,-0.7229868507893682
2727.999981307984,1259.8235481770835,1259.1043098958332,0.7192382812499772,0.0904127593196232
2728.999980926514,1257.1494466145832,1253.4067382812502,3.742708333333303,0.33681400797906214
2729.9999805450443,1258.9007226562499,1256.1825781250002,2.718144531250027,0.22771958475215087
2730.9999801635745,1264.1846484374998,1261.5727018229168,2.611946614583303,0.27495321329269956
2731.9999797821047,1274.6550390625,1273.1073307291667,1.5477083333333668,0.14209202038845964
2732.9999794006353,1267.4587109375002,1270.5525585937498,-3.09384765625,-0.22774327017461982
2733.9999790191655,1273.9467057291665,1266.57642578125,7.370279947916697,0.6000825879233906
2734.9999786376957,1272.46392578125,1281.1902408854169,-8.726315104166748,-0.6470669145868136
2735.999978256226,1267.7219661458334,1271.2865950520834,-3.5646289062500274,-0.2651196039541525
2736.999977874756,1279.2789908854168,1281.6695052083332,-2.3905143229166925,-0.17836920955158658
2737.9999774932867,1277.7511067708335,1284.8677343749998,-7.116627604166661,-0.5631996589881489
2738.999977111817,1277.62669921875,1279.9666341145835,-2.339934895833335,-0.1874575108096525
2739.999976730347,1278.9595442708335,1282.4346354166669,-3.4750911458333578,-0.28591583444301244
2740.999976348877,1270.7637174479164,1259.8836002604166,10.880117187499991,0.8606727517953336
2741.9999759674074,1271.953125,1259.5422721354166,12.41085286458333,0.9953258163769156
2742.999975585938,1270.8002278645833,1269.26654296875,1.5336848958333575,0.1362917729434428
2743.9999752044682,1270.7707877604166,1285.4187630208335,-14.647975260416661,-1.1033679834263657
2744.9999748229984,1273.3977994791665,1276.6744466145833,-3.276647135416647,-0.24941819987218383
2745.9999744415286,1275.4099869791667,1268.9312565104167,6.478730468749996,0.5311665975770858
2746.999974060059,1273.0266276041668,1264.6032096354168,8.423417968750005,0.6713353536380491
2747.9999736785894,1271.2761328125,1268.0332877604167,3.2428450520833394,0.27331853945381335
2748.9999732971196,1268.3877473958335,1271.0475195312497,-2.6597721354167105,-0.20491298237280553
2749.99997291565,1266.9219401041669,1282.8067643229165,-15.884824218750055,-1.2242071533689578
